fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1850,680,,661,
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1851,654,,637,
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1852,26,,24,
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1900,524,,518,
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1910,520,,515,
001002,000000,2002,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1920,4,,3,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1100,1433,,,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1110,1249,,,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1160,184,,,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1400,1433,,1249,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1441,210,,26,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1450,1161,,1161,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1452,1161,,1161,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1470,62,,62,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1474,62,,62,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1800,158,,0,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1850,158,,0,
001005,000000,2002,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1852,158,,0,
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1100,8785,,,
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1110,7943,,,
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1125,842,,,
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1400,8785,,7943,
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1410,564,i,493,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1411,42,i,42,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1412,70,i,70,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1413,61,i,46,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1414,146,i,134,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1415,62,i,36,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1416,16,i,6,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1417,25,i,25,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1418,142,i,134,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1420,2053,i,1867,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1421,132,i,118,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1422,966,i,838,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1423,931,i,887,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1424,24,i,24,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1430,706,i,665,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1431,169,i,168,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1432,406,i,366,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1433,52,i,52,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1434,79,i,79,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1441,466,i,423,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1442,301,i,293,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1450,3010,i,2808,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1451,95,i,88,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1452,2322,i,2172,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1453,495,i,462,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1454,98,i,86,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1460,525,i,500,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1470,497,i,354,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1471,128,i,100,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1472,94,i,24,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1473,91,i,59,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1474,184,i,171,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1480,663,i,540,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1800,1244,i,690,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1810,80,i,43,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1811,6,i,4,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1812,10,i,6,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1813,9,i,4,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1814,21,i,12,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1815,9,i,3,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1816,2,i,0,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1817,3,i,2,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1818,20,i,12,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1820,291,i,162,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1821,19,i,10,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1822,137,i,73,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1823,132,i,77,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1824,3,i,2,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1830,100,i,58,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1831,24,i,15,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1832,57,i,32,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1833,7,i,5,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1834,12,i,6,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1841,66,i,37,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1842,43,i,25,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1850,426,i,244,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1851,13,i,8,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1852,329,i,189,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1853,70,i,40,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1854,14,i,7,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1860,74,i,43,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1870,70,i,31,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1871,18,i,9,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1872,13,i,2,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1873,13,i,5,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1874,26,i,15,i
001028,000000,2002,T,N,N,1,3,2,F,Miles College,Fairfield,AL,35064,1880,94,i,47,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,567,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,447,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1125,0,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1150,0,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1160,93,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1175,27,i,,
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,567,i,447,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1412,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1413,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1414,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1415,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1416,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1417,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1418,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,202,i,109,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1421,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,202,i,109,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1423,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1424,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1430,8,i,2,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1431,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1432,8,i,2,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1433,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1434,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1441,21,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1442,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1450,336,i,336,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1451,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1452,275,i,275,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1453,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1454,61,i,61,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1460,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1470,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1471,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1472,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1473,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1474,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1480,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,189,i,189,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1810,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1811,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1812,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1813,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1814,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1815,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1816,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1817,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1818,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1820,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1821,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1822,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1823,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1824,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1830,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1831,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1832,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1833,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1834,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1841,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1842,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1850,189,i,189,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1851,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1852,189,i,189,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1853,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1854,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1860,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1870,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1871,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1872,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1873,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1874,0,i,0,i
001033,000000,2002,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1880,0,i,0,i
001037,000000,2002,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1100,0,,,
001037,000000,2002,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1400,0,,0,
001037,000000,2002,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1800,0,,0,
001046,000000,2002,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1100,0,,,
001046,000000,2002,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1400,0,,0,
001046,000000,2002,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1800,0,,0,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1100,9965,,,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1110,7703,,,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1175,2262,,,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1400,9965,,7703,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1410,1016,,762,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1411,272,,257,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1412,251,,83,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1414,168,,97,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1415,325,,325,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1420,186,,168,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1422,88,,88,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1423,98,,80,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1450,6751,,5444,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1451,2292,,2192,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1452,165,,165,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1453,3018,,1875,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1454,1276,,1212,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1470,2012,,1329,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1471,144,,144,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1474,1868,,1185,
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1800,1500,i,1499,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1810,253,i,252,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1811,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1812,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1813,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1814,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1815,253,i,252,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1816,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1817,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1818,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1820,28,i,28,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1821,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1822,28,i,28,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1823,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1824,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1830,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1831,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1832,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1833,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1834,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1841,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1842,0,i,0,i
001050,000000,2002,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1850,1219,i,1219,i
