fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2,data3,status3,data4,status4,data5,status5,data6,status6,data7,status7,data8,status8,data9,status9
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1100,224,,,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1110,109,,,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1125,16,,,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1150,99,,,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1400,224,,109,,0,,0,,0,,0,,0,,0,,109,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1430,183,,85,,0,,0,,0,,0,,0,,0,,85,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1432,183,,85,,0,,0,,0,,0,,0,,0,,85,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1442,16,,16,,0,,0,,0,,0,,0,,0,,16,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1450,25,,8,,0,,0,,0,,0,,0,,0,,8,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1452,25,,8,,0,,0,,0,,0,,0,,0,,8,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1500,1,,1,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1580,1,,1,,,,,,,,,,,,,,,
001020,000000,2009,F,F,F,1,2,1,F,Jacksonville State University,Jacksonville,AL,36265,1800,0,,0,,,,,,,,,,,,,,,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,493,,,,,,,,,,,,,,,,,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,493,,,,,,,,,,,,,,,,,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,493,,493,,0,,0,,0,,0,,70,,102,,321,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,70,,70,,0,,0,,0,,0,,70,,0,,0,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,70,,70,,0,,0,,0,,0,,70,,0,,0,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,102,,102,,0,,0,,0,,0,,0,,102,,0,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,102,,102,,0,,0,,0,,0,,0,,102,,0,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1450,284,,284,,0,,0,,0,,0,,0,,0,,284,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1453,284,,284,,0,,0,,0,,0,,0,,0,,284,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1480,37,,37,,0,,0,,0,,0,,0,,0,,37,
001033,000000,2009,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,0,,0,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1100,187,,,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1110,142,,,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1125,1,,,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1160,44,,,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1400,187,,142,,5,,0,,0,,0,,0,,135,,2,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1420,138,,132,,0,,0,,0,,0,,0,,132,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1423,138,,132,,0,,0,,0,,0,,0,,132,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1441,3,,3,,3,,0,,0,,0,,0,,0,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1442,1,,0,,0,,0,,0,,0,,0,,0,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1450,42,,7,,2,,0,,0,,0,,0,,3,,2,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1452,34,,7,,2,,0,,0,,0,,0,,3,,2,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1453,6,,0,,0,,0,,0,,0,,0,,0,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1454,2,,0,,0,,0,,0,,0,,0,,0,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1460,3,,0,,0,,0,,0,,0,,0,,0,,0,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1600,3,,2,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1620,3,,2,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1800,107,,107,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1820,107,,107,,,,,,,,,,,,,,,
001047,000000,2009,F,F,F,1,2,1,F,Troy University main campus,Troy,AL,36082,1823,107,,107,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1100,16706,,,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1110,12863,,,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1175,3843,,,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1400,16706,,12863,,4250,,218,,172,,4899,,771,,36,,2517,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1410,1670,,1414,,592,,182,,50,,0,,590,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1411,467,,467,,0,,182,,0,,0,,285,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1412,396,,156,,0,,0,,50,,0,,106,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1414,184,,169,,0,,0,,0,,0,,169,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1415,623,,622,,592,,0,,0,,0,,30,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1420,335,,258,,10,,0,,122,,0,,0,,0,,126,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1422,161,,136,,10,,0,,0,,0,,0,,0,,126,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1423,174,,122,,0,,0,,122,,0,,0,,0,,0,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1450,11359,,9003,,3648,,36,,0,,3316,,181,,36,,1786,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1451,3863,,3600,,2882,,36,,0,,106,,181,,36,,359,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1452,340,,271,,0,,0,,0,,166,,0,,0,,105,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1453,5111,,3151,,408,,0,,0,,2491,,0,,0,,252,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1454,2045,,1981,,358,,0,,0,,553,,0,,0,,1070,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1470,3342,,2188,,0,,0,,0,,1583,,0,,0,,605,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1471,241,,241,,0,,0,,0,,7,,0,,0,,234,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1474,3101,,1947,,0,,0,,0,,1576,,0,,0,,371,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1500,1837,,1837,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1510,1837,,1837,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1600,5,,0,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1610,5,,0,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1800,2242,,1700,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1810,562,,380,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1811,26,,12,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1812,57,,57,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1814,20,,15,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1815,459,,296,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1820,120,,92,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1822,120,,92,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1850,1477,,1172,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1851,947,,751,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1852,173,,138,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1853,357,,283,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1870,83,,56,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1874,83,,56,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1900,11,,0,,,,,,,,,,,,,,,
001050,000000,2009,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1910,11,,0,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1100,36508,,,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1110,23944,,,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1125,1988,,,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1150,3054,,,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1160,7522,,,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1400,36508,,23944,,338,,1839,,2319,,4188,,1123,,7688,,6449,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1410,11872,,8142,,185,,1103,,798,,0,,636,,3283,,2137,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1411,968,,755,,0,,229,,0,,0,,301,,225,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1412,1619,,1059,,173,,286,,266,,0,,17,,317,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1413,2647,,1806,,12,,0,,145,,0,,0,,118,,1531,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1414,1304,,524,,0,,134,,10,,0,,82,,298,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1415,2345,,2086,,0,,166,,111,,0,,178,,1025,,606,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1416,708,,607,,0,,2,,0,,0,,0,,605,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1417,2281,,1305,,0,,286,,266,,0,,58,,695,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1420,6294,,3929,,0,,384,,1331,,322,,145,,1737,,10,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1421,73,,71,,0,,0,,0,,0,,4,,67,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1422,4092,,2346,,0,,251,,847,,275,,31,,942,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1423,2082,,1465,,0,,133,,484,,0,,110,,728,,10,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1424,47,,47,,0,,0,,0,,47,,0,,0,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1430,1260,,1062,,0,,0,,169,,136,,150,,569,,38,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1432,849,,670,,0,,0,,169,,0,,150,,313,,38,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1434,411,,392,,0,,0,,0,,136,,0,,256,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1441,105,,83,,0,,58,,0,,0,,0,,25,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1442,6023,,4199,,0,,180,,0,,0,,146,,586,,3287,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1450,5304,,3510,,53,,9,,21,,1538,,46,,1341,,502,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1452,3588,,2993,,53,,0,,21,,1137,,46,,1341,,395,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1453,1351,,228,,0,,9,,0,,112,,0,,0,,107,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1454,365,,289,,0,,0,,0,,289,,0,,0,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1460,3278,,2104,,0,,0,,0,,1773,,0,,0,,331,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1470,2369,,915,,100,,105,,0,,419,,0,,147,,144,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1471,249,,229,,0,,105,,0,,0,,0,,0,,124,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1472,25,,5,,0,,0,,0,,0,,0,,5,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1473,105,,21,,0,,0,,0,,4,,0,,17,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1474,1990,,660,,100,,0,,0,,415,,0,,125,,20,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1480,3,,0,,0,,0,,0,,0,,0,,0,,0,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1500,381,,339,,,,,,,,,,,,,,,
001051,000000,2009,F,F,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1510,355,,339,,,,,,,,,,,,,,,
