fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2,data3,status3,data4,status4,data5,status5,data6,status6,data7,status7,data8,status8,data9,status9
000166,000000,2008,F,T,T,1,2,2,F,Charles R. Drew University of Medicine and Science,Los Angeles,CA,90059,1900,3259,,3259,,,,,,,,,,,,,,,
000166,000000,2008,F,T,T,1,2,2,F,Charles R. Drew University of Medicine and Science,Los Angeles,CA,90059,1910,1627,,1627,,,,,,,,,,,,,,,
000166,000000,2008,F,T,T,1,2,2,F,Charles R. Drew University of Medicine and Science,Los Angeles,CA,90059,1920,1632,,1632,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1100,8959,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1110,5566,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1125,1474,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1150,96,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1160,652,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1175,1171,,,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1400,8959,,5566,,1335,,883,,259,,0,,770,,1951,,368,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1410,764,,700,,0,,365,,87,,0,,81,,12,,155,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1414,269,,257,,0,,83,,0,,0,,20,,0,,154,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1415,442,,442,,0,,282,,87,,0,,61,,12,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1416,53,,1,,0,,0,,0,,0,,0,,0,,1,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1420,2099,,1364,,0,,227,,86,,0,,121,,887,,43,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1422,13,,13,,0,,0,,0,,0,,13,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1423,2023,,1288,,0,,227,,66,,0,,108,,887,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1424,63,,63,,0,,0,,20,,0,,0,,0,,43,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1450,5481,,2889,,1335,,246,,86,,0,,0,,1052,,170,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1451,5447,,2878,,1335,,235,,86,,0,,0,,1052,,170,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1452,11,,11,,0,,11,,0,,0,,0,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1454,23,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1470,2,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1471,2,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1480,613,,613,,0,,45,,0,,0,,568,,0,,0,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1600,2552,,1003,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1610,1706,,757,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1620,846,,246,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1800,771,,724,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1810,350,,348,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1814,4,,4,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1815,343,,343,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1816,3,,1,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1820,70,,70,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1823,70,,70,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1850,278,,255,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1851,248,,248,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1852,7,,7,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1854,23,,0,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1880,73,,51,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1900,608,,547,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1910,127,,86,,,,,,,,,,,,,,,
001002,000000,2008,T,F,F,1,1,1,F,Alabama Agricultural and Mechanical University,Normal,AL,35762,1920,481,,461,,,,,,,,,,,,,,,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1100,2461,,,,,,,,,,,,,,,,,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1110,2461,,,,,,,,,,,,,,,,,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1400,2461,,2461,,0,,2,,142,,2219,,92,,0,,6,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1450,2461,,2461,,0,,2,,142,,2219,,92,,0,,6,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1452,2461,,2461,,0,,2,,142,,2219,,92,,0,,6,
001005,000000,2008,T,F,F,1,1,1,F,Alabama State University,Montgomery,AL,36101,1800,0,,0,,,,,,,,,,,,,,,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1100,180,,,,,,,,,,,,,,,,,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1110,180,,,,,,,,,,,,,,,,,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1400,180,,180,,0,,0,,0,,0,,53,,98,,29,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1420,53,,53,,0,,0,,0,,0,,53,,0,,0,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1423,53,,53,,0,,0,,0,,0,,53,,0,,0,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1442,77,,77,,0,,0,,0,,0,,0,,77,,0,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1450,50,,50,,0,,0,,0,,0,,0,,21,,29,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1452,50,,50,,0,,0,,0,,0,,0,,21,,29,
001012,000000,2008,F,F,F,1,3,2,F,Birmingham Southern College,Birmingham,AL,35254,1800,0,,0,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1100,194,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1110,191,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1125,0,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1150,0,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1160,0,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1175,3,i,,,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1400,194,i,191,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1410,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1411,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1412,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1413,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1414,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1415,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1416,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1417,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1418,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1420,151,i,149,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1421,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1422,139,i,137,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1423,12,i,12,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1424,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1430,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1431,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1432,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1433,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1434,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1441,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1442,35,i,34,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1450,7,i,7,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1451,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1452,7,i,7,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1453,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1454,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1460,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1470,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1471,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1472,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1473,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1474,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1480,1,i,1,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1800,193,i,191,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1810,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1811,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1812,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1813,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1814,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1815,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1816,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1817,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1818,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1820,151,i,149,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1821,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1822,139,i,137,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1823,12,i,12,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1824,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1830,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1831,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1832,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1833,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1834,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1841,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1842,34,i,34,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1850,7,i,7,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1851,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1852,7,i,7,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1853,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1854,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1860,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1870,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1871,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1872,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1873,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1874,0,i,0,i,,,,,,,,,,,,,,
001028,000000,2008,T,F,F,1,3,2,F,Miles College,Birmingham,AL,35208,1880,1,i,1,i,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,2737,,,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,2271,,,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1175,466,,,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,2737,,2271,,0,,0,,0,,0,,2261,,10,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,2196,,2196,,0,,0,,0,,0,,2196,,0,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,2196,,2196,,0,,0,,0,,0,,2196,,0,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,75,,75,,0,,0,,0,,0,,65,,10,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,75,,75,,0,,0,,0,,0,,65,,10,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1470,466,,0,,0,,0,,0,,0,,0,,0,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1473,466,,0,,0,,0,,0,,0,,0,,0,,0,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1500,466,,466,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1510,290,,290,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1530,27,,27,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1580,149,,149,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1600,2271,,2271,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1620,2271,,2271,,,,,,,,,,,,,,,
001033,000000,2008,T,F,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,0,,0,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1100,14963,,,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1110,11522,,,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1175,3441,,,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1400,14963,,11522,,3808,,195,,152,,4388,,692,,32,,2255,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1410,1496,,1268,,531,,163,,44,,0,,530,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1411,418,,418,,0,,163,,0,,0,,255,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1412,355,,139,,0,,0,,44,,0,,95,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1414,165,,153,,0,,0,,0,,0,,153,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1415,558,,558,,531,,0,,0,,0,,27,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1420,300,,230,,9,,0,,108,,0,,0,,0,,113,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1422,144,,122,,9,,0,,0,,0,,0,,0,,113,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1423,156,,108,,0,,0,,108,,0,,0,,0,,0,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1450,10174,,8065,,3268,,32,,0,,2970,,162,,32,,1601,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1451,3459,,3226,,2583,,32,,0,,95,,162,,32,,322,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1452,305,,242,,0,,0,,0,,148,,0,,0,,94,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1453,4578,,2823,,365,,0,,0,,2232,,0,,0,,226,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1454,1832,,1774,,320,,0,,0,,495,,0,,0,,959,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1470,2993,,1959,,0,,0,,0,,1418,,0,,0,,541,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1471,215,,215,,0,,0,,0,,6,,0,,0,,209,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1474,2778,,1744,,0,,0,,0,,1412,,0,,0,,332,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1500,1643,,1643,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1510,1643,,1643,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1800,1897,,1438,,,,,,,,,,,,,,,
001050,000000,2008,T,F,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1810,503,,340,,,,,,,,,,,,,,,
