fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1423,1700,,1600,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1430,97,,0,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1432,97,,0,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1441,534,,534,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1442,9,,9,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1450,4395,,3867,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1451,3179,,2676,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1452,1191,,1191,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1454,25,,0,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1470,226,,44,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1471,44,,44,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1474,182,,0,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1480,429,,154,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1600,714,,714,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1610,714,,714,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1800,511,,508,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1810,130,,129,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1813,33,,32,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1814,5,,5,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1816,92,,92,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1820,71,,71,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1823,71,,71,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1841,13,,13,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1850,289,,287,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1851,279,,278,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1852,10,,9,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1870,8,,8,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1871,8,,8,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1900,2650,,2510,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1910,431,,295,
001002,000000,2000,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1920,2219,,2215,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1100,1365,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1110,1190,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1125,0,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1150,0,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1160,175,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1175,0,e,,
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1400,1365,e,1190,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1410,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1411,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1412,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1413,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1414,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1415,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1416,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1417,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1418,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1420,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1421,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1422,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1423,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1424,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1430,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1431,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1432,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1433,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1434,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1441,200,e,25,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1442,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1450,1106,e,1106,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1451,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1452,1106,e,1106,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1453,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1454,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1460,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1470,59,e,59,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1471,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1472,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1473,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1474,59,e,59,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1480,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1800,150,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1810,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1811,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1812,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1813,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1814,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1815,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1816,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1817,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1818,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1820,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1821,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1822,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1823,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1824,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1830,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1831,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1832,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1833,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1834,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1841,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1842,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1850,150,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1851,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1852,150,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1853,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1854,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1860,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1870,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1871,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1872,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1873,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1874,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1880,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1900,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1910,0,e,0,e
001005,000000,2000,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1920,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,567,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,447,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1125,0,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1150,0,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1160,93,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1175,27,e,,
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,567,e,447,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1412,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1413,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1414,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1415,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1416,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1417,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1418,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,202,e,109,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1421,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,202,e,109,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1423,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1424,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1430,8,e,2,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1431,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1432,8,e,2,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1433,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1434,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1441,21,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1442,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1450,336,e,336,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1451,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1452,275,e,275,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1453,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1454,61,e,61,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1460,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1470,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1471,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1472,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1473,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1474,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1480,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,189,e,189,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1810,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1811,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1812,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1813,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1814,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1815,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1816,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1817,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1818,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1820,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1821,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1822,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1823,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1824,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1830,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1831,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1832,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1833,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1834,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1841,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1842,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1850,189,e,189,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1851,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1852,189,e,189,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1853,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1854,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1860,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1870,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1871,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1872,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1873,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1874,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1880,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1900,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1910,0,e,0,e
001033,000000,2000,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1920,0,e,0,e
001037,000000,2000,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1100,0,,,
001037,000000,2000,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1400,0,,0,
001037,000000,2000,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1800,0,,0,
001046,000000,2000,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1100,0,,,
001046,000000,2000,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1400,0,,0,
001046,000000,2000,T,N,N,1,3,2,F,Talladega College,Talladega,AL,35160,1800,0,,0,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1100,8893,,,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1110,6694,,,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1175,2199,,,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1400,8893,,6694,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1410,907,,662,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1411,243,,223,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1412,224,,73,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1414,149,,82,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1415,291,,284,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1420,166,,146,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1422,79,,77,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1423,87,,69,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1450,6024,,4732,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1451,2044,,1905,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1452,149,,148,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1453,2692,,1630,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1454,1139,,1049,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1470,1796,,1154,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1471,129,,129,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1474,1667,,1025,
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1800,1452,i,1452,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1810,244,i,244,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1811,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1812,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1813,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1814,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1815,244,i,244,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1816,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1817,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1818,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1820,27,i,27,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1821,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1822,27,i,27,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1823,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1824,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1830,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1831,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1832,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1833,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1834,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1841,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1842,0,i,0,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1850,1181,i,1181,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1851,717,i,717,i
001050,000000,2000,T,N,N,1,2,2,F,Tuskegee University,Tuskegee,AL,36088,1852,148,i,148,i
