fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1100,36717,,,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1110,27415,,,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1125,8230,,,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1150,1055,,,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1160,17,,,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1400,36717,,27415,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1450,36717,,27415,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1453,36717,,27415,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1600,3136,,1923,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1610,3136,,1923,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1800,193,,193,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1850,193,,193,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1853,193,,193,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1900,592,,545,
000166,000000,2001,F,N,N,1,1,2,F,C R Drew U of Med & Sci,Los Angeles,CA,90059,1910,592,,545,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1100,11977,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1110,8883,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1125,432,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1150,369,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1160,2293,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1175,0,i,,
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1400,11977,i,8883,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1410,1232,i,1067,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1411,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1412,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1413,249,i,216,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1414,91,i,80,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1415,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1416,892,i,771,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1417,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1418,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1420,2471,i,2016,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1421,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1422,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1423,2471,i,2016,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1424,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1430,141,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1431,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1432,141,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1433,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1434,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1441,777,i,672,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1442,13,i,11,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1450,6392,i,4869,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1451,4624,i,3369,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1452,1732,i,1500,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1453,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1454,36,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1460,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1470,328,i,55,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1471,63,i,55,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1472,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1473,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1474,265,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1480,623,i,193,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1800,740,i,735,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1810,189,i,187,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1811,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1812,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1813,48,i,47,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1814,7,i,7,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1815,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1816,134,i,133,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1817,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1818,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1820,102,i,102,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1821,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1822,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1823,102,i,102,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1824,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1830,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1831,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1832,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1833,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1834,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1841,18,i,18,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1842,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1850,420,i,417,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1851,406,i,404,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1852,14,i,13,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1853,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1854,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1860,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1870,11,i,11,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1871,11,i,11,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1872,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1873,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1874,0,i,0,i
001002,000000,2001,T,N,N,1,1,1,F,Alabama A&M University,Normal,AL,35762,1880,0,i,0,i
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1100,1433,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1110,1249,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1125,0,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1150,0,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1160,184,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1175,0,e,,
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1400,1433,e,1249,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1410,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1411,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1412,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1413,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1414,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1415,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1416,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1417,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1418,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1420,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1421,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1422,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1423,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1424,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1430,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1431,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1432,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1433,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1434,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1441,210,e,26,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1442,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1450,1161,e,1161,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1451,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1452,1161,e,1161,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1453,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1454,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1460,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1470,62,e,62,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1471,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1472,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1473,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1474,62,e,62,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1480,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1800,158,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1810,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1811,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1812,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1813,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1814,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1815,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1816,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1817,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1818,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1820,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1821,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1822,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1823,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1824,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1830,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1831,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1832,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1833,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1834,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1841,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1842,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1850,158,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1851,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1852,158,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1853,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1854,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1860,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1870,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1871,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1872,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1873,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1874,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1880,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1900,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1910,0,e,0,e
001005,000000,2001,T,N,N,1,2,1,F,Alabama State University,Montgomery,AL,36101,1920,0,e,0,e
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,567,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,447,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1125,0,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1150,0,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1160,93,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1175,27,i,,
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,567,i,447,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1412,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1413,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1414,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1415,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1416,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1417,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1418,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,202,i,109,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1421,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,202,i,109,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1423,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1424,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1430,8,i,2,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1431,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1432,8,i,2,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1433,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1434,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1441,21,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1442,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1450,336,i,336,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1451,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1452,275,i,275,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1453,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1454,61,i,61,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1460,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1470,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1471,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1472,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1473,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1474,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1480,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,189,i,189,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1810,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1811,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1812,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1813,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1814,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1815,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1816,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1817,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1818,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1820,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1821,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1822,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1823,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1824,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1830,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1831,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1832,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1833,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1834,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1841,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1842,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1850,189,i,189,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1851,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1852,189,i,189,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1853,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1854,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1860,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1870,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1871,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1872,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1873,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1874,0,i,0,i
001033,000000,2001,T,N,N,1,3,2,F,Oakwood College,Huntsville,AL,35896,1880,0,i,0,i
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1100,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1110,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1125,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1150,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1160,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1175,0,e,,
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1400,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1410,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1411,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1412,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1413,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1414,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1415,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1416,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1417,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1418,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1420,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1421,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1422,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1423,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1424,0,e,0,e
001037,000000,2001,T,N,N,1,3,2,F,Selma University,Selma,AL,36701,1430,0,e,0,e
