fice,fice_combined,year,hbcu_flag,has_med_sch_flag,hhe_flag,toi_code,hdg_code,toc_code,pilot_fy09_flag,inst_name_long,inst_city,inst_state,inst_zip,line,data1,status1,data2,status2,data3,status3,data4,status4,data5,status5,data6,status6,data7,status7,data8,status8,data9,status9
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1160,2067,,,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1175,116,,,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1400,17429,,12023,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1410,564,,491,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1413,8,,8,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1414,385,,312,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1415,99,,99,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1416,72,,72,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1420,2163,,1872,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1422,34,,34,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1423,2064,,1773,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1424,65,,65,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1441,274,,274,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1450,13288,,8505,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1451,12723,,8214,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1452,277,,277,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1454,288,,14,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1470,237,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1471,162,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1473,63,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1474,12,,0,,0,,0,,0,,0,,0,,0,,0,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1480,903,,881,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1500,1,,1,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1600,2255,,1224,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1610,2040,,1102,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1620,215,,122,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1800,3455,,2361,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1810,98,,62,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1814,84,,62,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1816,14,,0,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1820,419,,356,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1822,6,,6,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1823,413,,350,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1841,54,,54,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1850,2884,,1889,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1851,2826,,1834,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1852,58,,55,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1900,1742,,1607,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1910,1451,,1339,,,,,,,,,,,,,,,
001002,000000,2004,T,N,F,1,1,1,F,Alabama A&M University,Normal,AL,35762,1920,291,,268,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1100,1688,,,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1110,1683,,,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1150,5,,,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1400,1688,,1683,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1441,210,,210,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1450,1416,,1416,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1452,1416,,1416,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1470,62,,57,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1474,62,,57,,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1600,500,,500,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1610,500,,500,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1800,0,,0,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1900,200,,200,,,,,,,,,,,,,,,
001005,000000,2004,T,N,F,1,2,1,F,Alabama State University,Montgomery,AL,36101,1910,200,,200,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1100,501,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1110,393,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1125,0,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1150,0,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1160,81,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1175,27,i,,,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1400,501,i,393,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1410,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1411,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1412,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1413,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1414,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1415,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1416,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1417,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1418,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1420,181,i,96,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1421,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1422,181,i,96,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1423,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1424,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1430,5,i,1,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1431,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1432,5,i,1,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1433,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1434,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1441,18,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1442,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1450,297,i,296,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1451,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1452,244,i,243,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1453,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1454,53,i,53,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1460,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1470,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1471,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1472,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1473,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1474,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1480,0,i,0,i,0,n,0,n,0,n,0,n,0,n,0,n,0,n
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1800,189,i,189,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1810,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1811,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1812,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1813,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1814,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1815,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1816,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1817,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1818,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1820,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1821,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1822,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1823,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1824,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1830,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1831,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1832,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1833,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1834,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1841,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1842,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1850,189,i,189,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1851,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1852,189,i,189,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1853,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1854,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1860,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1870,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1871,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1872,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1873,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1874,0,i,0,i,,,,,,,,,,,,,,
001033,000000,2004,T,N,F,1,3,2,F,Oakwood College,Huntsville,AL,35896,1880,0,i,0,i,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1100,11519,,,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1110,8904,,,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1175,2615,,,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1400,11519,,8904,,2927,,150,,122,,3399,,512,,27,,1767,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1410,1175,,902,,378,,115,,31,,0,,378,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1411,315,,297,,0,,115,,0,,0,,182,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1412,290,,96,,0,,0,,31,,0,,65,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1414,173,,112,,0,,0,,0,,0,,112,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1415,397,,397,,378,,0,,0,,0,,19,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1420,216,,194,,7,,0,,91,,0,,0,,0,,96,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1422,103,,103,,7,,0,,0,,0,,0,,0,,96,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1423,113,,91,,0,,0,,91,,0,,0,,0,,0,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1450,7803,,6272,,2542,,35,,0,,2286,,134,,27,,1248,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1451,2649,,2512,,2000,,35,,0,,71,,134,,27,,245,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1452,197,,196,,0,,0,,0,,120,,0,,0,,76,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1453,3482,,2168,,288,,0,,0,,1710,,0,,0,,170,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1454,1475,,1396,,254,,0,,0,,385,,0,,0,,757,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1470,2325,,1536,,0,,0,,0,,1113,,0,,0,,423,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1471,171,,171,,0,,0,,0,,5,,0,,0,,166,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1474,2154,,1365,,0,,0,,0,,1108,,0,,0,,257,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1500,1262,,1185,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1510,1262,,1185,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1800,1548,,1428,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1810,396,,362,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1811,18,,6,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1812,41,,40,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1814,14,,11,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1815,323,,305,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1820,78,,53,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1822,78,,53,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1850,1015,,959,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1851,651,,596,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1852,119,,119,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1853,245,,244,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1870,59,,54,,,,,,,,,,,,,,,
001050,000000,2004,T,N,F,1,1,2,F,Tuskegee University,Tuskegee,AL,36088,1874,59,,54,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1100,35132,,,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1110,25329,,,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1125,2253,,,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1150,1428,,,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1160,6122,,,,,,,,,,,,,,,,,
001051,000000,2004,F,N,F,1,1,1,F,"University of Alabama, The",Tuscaloosa,AL,35487,1400,35132,,25329,,126,,1621,,4373,,5602,,2447,,5748,,5412,
